##A total of 52 records were returned. 
Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS	Structure	HIPPOCAMPUS
BXD75	12.714	BXD75	14.4846	BXD75	12.924	BXD75	11.6409	BXD75	11.7108	BXD75	12.5026	BXD75	12.2191	BXD75	12.3342	BXD75	11.6932	BXD75	13.0318	BXD75	11.7166	BXD75	9.24578	BXD75	13.57	BXD75	12.7215	BXD75	12.6917	BXD75	12.1993	BXD75	7.79356	BXD75	7.823	BXD75	8.10294	BXD75	10.1552	BXD75	8.76961	BXD75	9.17224	BXD75	8.35758	BXD75	7.93183	BXD75	9.46741	BXD75	7.66274	BXD75	8.13444	BXD75	4.77893	BXD75	8.96797	BXD75	7.26091	BXD75	8.8606	BXD75	9.17011	BXD75	8.15073	BXD75	9.77404	BXD75	10.8234	BXD75	11.4252	BXD75	12.418	BXD75	13.2644	BXD75	12.626	BXD75	9.07843	BXD75	10.0408	BXD75	8.13255	BXD75	10.544	BXD75	9.76183	BXD75	12.7438	BXD75	11.2971	BXD75	9.15638	BXD75	10.6738	BXD75	6.98182	BXD75	6.801	BXD75	7.36995
BXD76	12.706	BXD76	14.1668	BXD76	12.9148	BXD76	11.0719	BXD76	11.8956	BXD76	11.8857	BXD76	12.1162	BXD76	12.79	BXD76	11.9802	BXD76	12.4549	BXD76	12.2847	BXD76	9.51532	BXD76	13.785	BXD76	12.9454	BXD76	13.1539	BXD76	12.3816	BXD76	8.27322	BXD76	7.64073	BXD76	7.97317	BXD76	8.97158	BXD76	8.50099	BXD76	8.8099	BXD76	8.64919	BXD76	6.13404	BXD76	9.2483	BXD76	8.1879	BXD76	8.47367	BXD76	6.16459	BXD76	9.17759	BXD76	7.71676	BXD76	9.30268	BXD76	8.59279	BXD76	8.61863	BXD76	9.33788	BXD76	10.5389	BXD76	11.1579	BXD76	13.1414	BXD76	13.6462	BXD76	13.6583	BXD76	10.8091	BXD76	9.43891	BXD76	7.21104	BXD76	11.0059	BXD76	9.91278	BXD76	13.4637	BXD76	12.1666	BXD76	8.40611	BXD76	10.2877	BXD76	7.71443	BXD76	5.62446	BXD76	6.29333
BXD77	12.922	BXD77	14.0893	BXD77	12.5183	BXD77	11.2205	BXD77	11.6661	BXD77	11.6042	BXD77	11.3297	BXD77	11.4637	BXD77	11.5487	BXD77	12.6955	BXD77	11.6478	BXD77	9.64689	BXD77	13.3859	BXD77	12.8663	BXD77	13.2223	BXD77	12.4917	BXD77	7.93451	BXD77	8.62467	BXD77	6.78	BXD77	9.38203	BXD77	8.65913	BXD77	9.31631	BXD77	8.5768	BXD77	7.86388	BXD77	8.96861	BXD77	7.79852	BXD77	7.63721	BXD77	4.64974	BXD77	8.61646	BXD77	6.38711	BXD77	9.11605	BXD77	8.43127	BXD77	8.23494	BXD77	9.18178	BXD77	10.6954	BXD77	11.3536	BXD77	13.0168	BXD77	13.296	BXD77	13.094	BXD77	10.1162	BXD77	9.4104	BXD77	8.25217	BXD77	10.5214	BXD77	9.78594	BXD77	12.7339	BXD77	11.9012	BXD77	8.93634	BXD77	10.7847	BXD77	7.22796	BXD77	5.59363	BXD77	7.05398
BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None	BXD78	None
BXD79	12.444	BXD79	14.1017	BXD79	12.9363	BXD79	10.994	BXD79	11.7395	BXD79	11.5477	BXD79	12.0016	BXD79	12.6597	BXD79	11.9384	BXD79	12.5648	BXD79	12.0291	BXD79	9.36168	BXD79	13.6925	BXD79	12.9408	BXD79	13.1279	BXD79	12.5714	BXD79	8.86922	BXD79	8.70008	BXD79	6.42133	BXD79	9.89753	BXD79	8.54594	BXD79	8.02393	BXD79	9.52359	BXD79	8.00753	BXD79	9.50512	BXD79	8.42069	BXD79	8.08294	BXD79	4.56232	BXD79	9.83808	BXD79	6.95652	BXD79	9.17357	BXD79	9.09462	BXD79	8.42101	BXD79	9.81188	BXD79	10.0521	BXD79	11.1143	BXD79	13.0141	BXD79	13.6471	BXD79	13.5916	BXD79	11.1864	BXD79	9.75587	BXD79	7.5262	BXD79	11.2938	BXD79	10.2107	BXD79	13.5399	BXD79	12.3424	BXD79	8.81703	BXD79	10.5039	BXD79	7.88292	BXD79	5.72862	BXD79	6.64029
BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None	BXD81	None
BXD83	12.706	BXD83	14.4815	BXD83	12.8365	BXD83	11.8102	BXD83	11.508	BXD83	12.3095	BXD83	11.9097	BXD83	11.8938	BXD83	11.7039	BXD83	12.8565	BXD83	11.6895	BXD83	9.47063	BXD83	13.4661	BXD83	12.3861	BXD83	12.7534	BXD83	12.0846	BXD83	8.03225	BXD83	7.59249	BXD83	7.70433	BXD83	9.67281	BXD83	8.238	BXD83	8.83881	BXD83	7.68562	BXD83	7.66145	BXD83	9.38965	BXD83	7.97414	BXD83	8.8192	BXD83	4.51601	BXD83	8.8098	BXD83	7.53779	BXD83	8.58548	BXD83	8.40278	BXD83	8.96532	BXD83	9.0103	BXD83	10.6491	BXD83	11.6245	BXD83	13.0748	BXD83	13.2428	BXD83	12.7301	BXD83	8.92339	BXD83	10.046	BXD83	7.2224	BXD83	11.0198	BXD83	9.34287	BXD83	12.79	BXD83	10.8896	BXD83	9.18592	BXD83	10.5922	BXD83	7.65064	BXD83	6.92118	BXD83	6.64177
BXD84	12.954	BXD84	13.6485	BXD84	12.2156	BXD84	10.403	BXD84	11.3857	BXD84	11.0898	BXD84	11.458	BXD84	12.177	BXD84	11.3636	BXD84	12.5367	BXD84	11.8923	BXD84	9.65434	BXD84	13.4422	BXD84	12.8547	BXD84	12.7288	BXD84	12.4998	BXD84	8.17965	BXD84	9.21216	BXD84	8.17842	BXD84	9.19299	BXD84	8.22844	BXD84	9.02295	BXD84	8.96333	BXD84	7.759	BXD84	9.22899	BXD84	8.75655	BXD84	8.95234	BXD84	6.13498	BXD84	9.4337	BXD84	7.51035	BXD84	9.57106	BXD84	8.68818	BXD84	9.07435	BXD84	10.1094	BXD84	10.5334	BXD84	10.89	BXD84	13.0777	BXD84	13.0753	BXD84	12.9678	BXD84	11.2055	BXD84	9.75102	BXD84	7.70579	BXD84	11.1843	BXD84	10.1922	BXD84	12.5952	BXD84	11.6584	BXD84	8.39566	BXD84	10.3705	BXD84	7.82164	BXD84	5.93236	BXD84	6.44127
BXD85	12.864	BXD85	13.9719	BXD85	12.2113	BXD85	11.1063	BXD85	11.1799	BXD85	11.7141	BXD85	11.5628	BXD85	11.9694	BXD85	11.8774	BXD85	12.7095	BXD85	11.7712	BXD85	9.56054	BXD85	13.3582	BXD85	12.7891	BXD85	12.4648	BXD85	12.1592	BXD85	8.03948	BXD85	8.56204	BXD85	7.1883	BXD85	9.74302	BXD85	7.551	BXD85	8.61399	BXD85	8.74719	BXD85	8.03831	BXD85	9.01416	BXD85	7.85775	BXD85	8.91062	BXD85	5.55662	BXD85	9.35606	BXD85	7.34376	BXD85	9.63291	BXD85	8.68764	BXD85	8.88937	BXD85	10.0611	BXD85	10.5233	BXD85	11.2412	BXD85	12.2522	BXD85	12.8841	BXD85	12.5008	BXD85	10.8751	BXD85	10.0977	BXD85	7.40114	BXD85	11.0392	BXD85	9.61539	BXD85	12.4429	BXD85	11.3984	BXD85	9.74302	BXD85	10.4991	BXD85	7.58116	BXD85	5.84081	BXD85	5.75154
BXD86	13.076	BXD86	14.3723	BXD86	12.7307	BXD86	10.8229	BXD86	11.6376	BXD86	11.6694	BXD86	11.798	BXD86	12.3411	BXD86	11.7116	BXD86	12.6067	BXD86	11.8134	BXD86	9.71108	BXD86	13.4691	BXD86	12.7793	BXD86	12.5979	BXD86	12.2428	BXD86	8.66798	BXD86	9.13777	BXD86	7.02718	BXD86	10.3807	BXD86	8.60949	BXD86	9.53734	BXD86	8.69643	BXD86	7.59921	BXD86	9.10672	BXD86	8.49418	BXD86	8.04754	BXD86	5.26448	BXD86	9.30589	BXD86	7.98772	BXD86	9.30745	BXD86	8.9481	BXD86	9.27849	BXD86	10.4881	BXD86	10.6795	BXD86	11.2543	BXD86	12.9845	BXD86	13.0984	BXD86	12.7824	BXD86	10.3602	BXD86	10.0158	BXD86	8.4033	BXD86	10.8226	BXD86	9.97373	BXD86	12.6029	BXD86	11.4216	BXD86	8.3647	BXD86	10.2258	BXD86	6.82783	BXD86	6.12799	BXD86	6.86579
BXD87	12.76	BXD87	14.8078	BXD87	13.3559	BXD87	11.0491	BXD87	12.7208	BXD87	12.1576	BXD87	12.1432	BXD87	12.3328	BXD87	11.7484	BXD87	12.3578	BXD87	11.5592	BXD87	9.71877	BXD87	13.3365	BXD87	12.7601	BXD87	12.7469	BXD87	12.1661	BXD87	8.26427	BXD87	9.29136	BXD87	8.2699	BXD87	9.79379	BXD87	7.75512	BXD87	9.59769	BXD87	8.65755	BXD87	7.97178	BXD87	9.30569	BXD87	8.71016	BXD87	9.53753	BXD87	6.53472	BXD87	9.0673	BXD87	8.54819	BXD87	8.96681	BXD87	8.27154	BXD87	9.6777	BXD87	10.1594	BXD87	10.8468	BXD87	11.0661	BXD87	13.03	BXD87	13.1148	BXD87	13.1684	BXD87	10.985	BXD87	9.87249	BXD87	8.39326	BXD87	10.9454	BXD87	10.4664	BXD87	12.8798	BXD87	11.702	BXD87	8.24704	BXD87	10.2892	BXD87	8.36609	BXD87	6.98268	BXD87	6.39905
BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None	BXD88	None
BXD89	12.933	BXD89	13.907	BXD89	12.8893	BXD89	10.6817	BXD89	11.6441	BXD89	11.4518	BXD89	12.016	BXD89	12.8227	BXD89	12.0198	BXD89	12.8703	BXD89	11.7735	BXD89	9.70627	BXD89	13.6137	BXD89	12.6375	BXD89	12.638	BXD89	12.5756	BXD89	8.08986	BXD89	9.0712	BXD89	6.33805	BXD89	10.7006	BXD89	9.00331	BXD89	8.94788	BXD89	9.10386	BXD89	8.26468	BXD89	8.13674	BXD89	8.73769	BXD89	8.92293	BXD89	5.14574	BXD89	8.97828	BXD89	6.92027	BXD89	9.51402	BXD89	8.44924	BXD89	8.00969	BXD89	8.96115	BXD89	9.95924	BXD89	10.6201	BXD89	12.0845	BXD89	13.3555	BXD89	12.6408	BXD89	9.37539	BXD89	9.464	BXD89	8.86425	BXD89	10.944	BXD89	10.0968	BXD89	13.4859	BXD89	12.3045	BXD89	9.24593	BXD89	10.5377	BXD89	7.08918	BXD89	7.60544	BXD89	7.07176
BXD90	12.739	BXD90	14.139	BXD90	12.4318	BXD90	11.0897	BXD90	11.4197	BXD90	11.3244	BXD90	11.5654	BXD90	11.8139	BXD90	11.2102	BXD90	12.6416	BXD90	11.7601	BXD90	9.4992	BXD90	13.4069	BXD90	12.9	BXD90	12.9854	BXD90	12.1934	BXD90	7.73106	BXD90	7.50844	BXD90	7.45584	BXD90	9.95079	BXD90	8.1732	BXD90	9.01115	BXD90	8.50945	BXD90	7.6931	BXD90	9.0989	BXD90	7.73317	BXD90	8.51884	BXD90	5.04137	BXD90	9.19539	BXD90	6.11462	BXD90	8.63019	BXD90	8.68763	BXD90	8.81066	BXD90	9.02971	BXD90	10.4555	BXD90	10.5138	BXD90	12.9567	BXD90	13.325	BXD90	13.0463	BXD90	10.214	BXD90	9.60432	BXD90	8.27659	BXD90	11.098	BXD90	9.98194	BXD90	12.7228	BXD90	11.8011	BXD90	8.36772	BXD90	10.9435	BXD90	8.50644	BXD90	6.39052	BXD90	6.98881
BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None	BXD91	None
BXD93	12.788	BXD93	14.0044	BXD93	12.829	BXD93	11.3453	BXD93	11.7258	BXD93	11.6765	BXD93	11.8339	BXD93	12.6723	BXD93	11.793	BXD93	12.5549	BXD93	12.052	BXD93	9.53369	BXD93	13.8518	BXD93	13.0365	BXD93	13.1743	BXD93	12.5871	BXD93	6.66513	BXD93	7.65422	BXD93	7.01062	BXD93	9.75769	BXD93	7.59686	BXD93	9.11867	BXD93	8.43402	BXD93	7.90099	BXD93	9.03786	BXD93	7.23015	BXD93	7.12749	BXD93	5.45322	BXD93	9.25089	BXD93	7.03803	BXD93	9.3603	BXD93	8.34241	BXD93	8.48118	BXD93	8.94905	BXD93	10.4991	BXD93	11.0676	BXD93	13.3651	BXD93	13.6677	BXD93	13.4989	BXD93	10.8565	BXD93	10.0748	BXD93	7.75539	BXD93	11.0093	BXD93	9.79944	BXD93	13.5846	BXD93	11.9801	BXD93	9.44834	BXD93	10.6832	BXD93	8.10919	BXD93	5.18739	BXD93	6.54435
BXD94	12.863	BXD94	14.3994	BXD94	13.2429	BXD94	11.0904	BXD94	12.2704	BXD94	11.3334	BXD94	12.0266	BXD94	12.7546	BXD94	12.3509	BXD94	12.7295	BXD94	12.2931	BXD94	9.58208	BXD94	13.8884	BXD94	13.2563	BXD94	13.3811	BXD94	12.9543	BXD94	8.38253	BXD94	8.47343	BXD94	7.5259	BXD94	9.85544	BXD94	7.22692	BXD94	9.01183	BXD94	8.85776	BXD94	7.58827	BXD94	9.51981	BXD94	8.51847	BXD94	8.40491	BXD94	4.26467	BXD94	9.40962	BXD94	7.79315	BXD94	8.93781	BXD94	8.16733	BXD94	8.22684	BXD94	8.5512	BXD94	9.69737	BXD94	10.8058	BXD94	12.7017	BXD94	13.9732	BXD94	13.6742	BXD94	10.0123	BXD94	10.1179	BXD94	5.93557	BXD94	10.8058	BXD94	10.1066	BXD94	13.8012	BXD94	12.7688	BXD94	9.69293	BXD94	10.3335	BXD94	7.51142	BXD94	6.47296	BXD94	5.37394
BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None	BXD95	None
BXD98	12.72	BXD98	14.2854	BXD98	12.6856	BXD98	11.2436	BXD98	11.6525	BXD98	11.6481	BXD98	11.7979	BXD98	12.3471	BXD98	11.6516	BXD98	12.8811	BXD98	11.8047	BXD98	9.63642	BXD98	13.4539	BXD98	12.8199	BXD98	12.8329	BXD98	12.4017	BXD98	7.85551	BXD98	8.7034	BXD98	7.74681	BXD98	9.91474	BXD98	8.18351	BXD98	9.07107	BXD98	8.63216	BXD98	7.53312	BXD98	9.13284	BXD98	8.31725	BXD98	6.24612	BXD98	6.3454	BXD98	9.0148	BXD98	6.568	BXD98	8.98015	BXD98	8.15686	BXD98	8.947	BXD98	9.47306	BXD98	10.7297	BXD98	10.9519	BXD98	12.7307	BXD98	13.0149	BXD98	12.391	BXD98	9.69161	BXD98	9.92206	BXD98	8.40076	BXD98	11.0073	BXD98	9.74361	BXD98	12.5144	BXD98	11.592	BXD98	8.337	BXD98	10.4197	BXD98	7.7287	BXD98	5.6818	BXD98	6.54989
BXD99	12.876	BXD99	14.1749	BXD99	12.969	BXD99	10.6503	BXD99	12.0638	BXD99	11.8243	BXD99	11.7285	BXD99	12.5062	BXD99	11.6847	BXD99	12.4518	BXD99	11.7639	BXD99	9.25205	BXD99	13.5033	BXD99	12.7816	BXD99	12.5951	BXD99	12.4129	BXD99	7.50567	BXD99	9.12598	BXD99	8.08932	BXD99	9.5941	BXD99	7.5996	BXD99	8.79276	BXD99	8.65477	BXD99	7.48593	BXD99	9.12029	BXD99	8.84931	BXD99	8.21134	BXD99	6.78738	BXD99	9.43551	BXD99	8.31724	BXD99	9.04025	BXD99	8.39548	BXD99	9.79033	BXD99	10.2699	BXD99	10.5422	BXD99	9.76348	BXD99	13.0395	BXD99	12.9056	BXD99	12.9622	BXD99	10.999	BXD99	10.2753	BXD99	8.43475	BXD99	10.8154	BXD99	10.115	BXD99	12.3685	BXD99	11.5639	BXD99	8.39832	BXD99	10.3245	BXD99	8.14553	BXD99	5.19832	BXD99	6.84394
BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None	BXD100	None
BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None	BXD101	None
BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None	BXD102	None
BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None	BXD104	None
BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None	BXD105	None
BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None	BXD106	None
BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None	BXD107	None
BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None	BXD108	None
BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None	BXD109	None
BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None	BXD110	None
